person_age,person_income,person_emp_length,name,cb_person_default_on_file,cb_person_cred_hist_length,person_id
24,40000,4.0,Caroline Peterson,N,3,590
21,36000,5.0,Herbert Pruitt,Y,2,591
26,20000,5.0,Carolyn Ryan,N,3,592
25,42000,2.0,David Santos,N,4,593
22,42224,7.0,Roy Carpenter,N,4,594
25,20000,0.0,Cassidy Long,Y,2,595
23,20000,7.0,Charles Stevens,Y,3,596
22,37212,6.0,Adam Farmer,N,3,597
25,38000,9.0,Angela Lloyd,N,4,598
22,45000,0.0,Heather Curry,N,4,599
23,45000,4.0,Karen Williams,N,2,600
24,45000,8.0,Patrick Salas,N,2,601
23,20000,7.0,Andre Snow,N,3,602
22,45000,1.0,Melissa Barnes,Y,3,603
24,39000,5.0,George Andrews,N,2,604
24,46500,5.0,Miguel Carter,N,2,605
22,48000,7.0,Jade Cannon,N,3,606
22,42000,1.0,Lawrence Henderson,N,3,607
22,48500,1.0,Sabrina Carroll,N,4,608
22,20000,3.0,Jesus Kaufman,N,4,609
23,49400,0.0,Amber Potter,N,4,610
25,20000,1.0,Spencer Peterson,N,2,611
25,50000,10.0,Kimberly Adams,N,3,612
25,50000,9.0,Amy Koch,N,2,613
22,50000,6.0,Daniel Wright,N,2,614
22,20000,1.0,Kimberly Jimenez,N,3,615
22,44000,2.0,Nicole Wilson,N,4,616
24,50866,6.0,Brittany Anderson,N,3,617
25,50950,5.0,Jessica Mcdonald,N,3,618
24,51000,8.0,Heidi King,N,3,619
22,51000,5.0,Thomas Mason,N,3,620
22,51000,0.0,Andrea Fuller,N,2,621
24,51500,6.0,Kristina Kelley,N,4,622
25,51996,9.0,James Schneider,N,3,623
25,52000,1.0,Christopher Saunders,N,4,624
22,46000,2.0,Molly Smith,Y,4,625
26,20000,1.0,Monica Daniel,N,3,626
24,52000,8.0,Jennifer Yates,Y,2,627
25,46000,9.0,Heather Mcbride,Y,2,628
24,52559,9.0,Luis Melton,N,3,629
22,47000,5.0,Brian Carlson,N,3,630
22,54000,2.0,Deborah Grant,N,4,631
23,48000,7.0,Dana Buck,N,4,632
23,48000,0.0,Debbie Clarke,N,3,633
23,54000,1.0,Rhonda Grant,N,4,634
24,48912,0.0,Susan Levy,N,4,635
26,54996,8.0,Darlene White,N,4,636
24,55000,8.0,Alicia Valdez,N,2,637
25,55000,3.0,Sonya Mccormick,N,3,638
26,49000,0.0,Tony Mueller,N,3,639
25,55000,0.0,Manuel Velez,N,4,640
22,20000,0.0,William Griffin,N,3,641
23,55000,5.0,Mark Davis,N,2,642
25,55200,7.0,Heather Benson,N,4,643
23,20004,6.0,Sandra Solomon,N,2,644
23,57000,3.0,Jamie Pineda,N,2,645
22,51012,1.0,Charles Montgomery,Y,4,646
23,20004,2.0,Shelia Anderson,Y,2,647
26,20004,4.0,Jill Barrett,N,2,648
22,58000,0.0,Julie Gregory,N,2,649
23,58800,7.0,Paula Brooks,N,3,650
26,59000,10.0,Charles Chan,N,3,651
26,53000,1.0,Andrew Duarte,Y,4,652
23,60000,7.0,Shannon Moreno,N,2,653
24,54000,2.0,Elizabeth Weiss,N,2,654
21,20245,5.0,Jillian Owen,N,4,655
26,20280,5.0,Christopher Potts,N,2,656
24,60000,0.0,Nicole Butler,N,2,657
24,20352,3.0,Jody Bird,N,3,658
25,54000,6.0,Gregory Vazquez,N,3,659
24,60000,8.0,Stephen Fernandez,N,4,660
23,54000,6.0,Elizabeth Howe,Y,3,661
23,54000,2.0,Beverly Jensen,N,2,662
22,60000,4.0,Mary Price,N,3,663
25,60000,2.0,Alicia Miller,N,2,664
22,20400,6.0,Tyler Warren,Y,4,665
24,20400,5.0,Heather Herrera,N,4,666
25,60000,9.0,Rhonda Smith,N,3,667
25,54000,1.0,Ashley Carter,Y,3,668
24,54000,1.0,Jeffrey Lawrence,Y,3,669
23,60000,3.0,Benjamin Brown,N,2,670
21,20400,2.0,Anthony Munoz,Y,3,671
25,54000,1.0,Sarah Harmon,N,4,672
24,60000,0.0,Kyle Meadows,N,2,673
21,20400,5.0,Joseph Barrera,N,4,674
24,60000,8.0,Misty Robertson,N,4,675
26,60000,3.0,Julie Guzman,N,4,676
23,54504,1.0,John Nunez,Y,4,677
24,55000,2.0,Bradley Castillo,N,2,678
24,61000,2.0,Teresa Harrison,N,4,679
22,20400,0.0,Bonnie Miller,Y,3,680
25,62000,3.0,Matthew Delgado,N,3,681
24,56000,3.0,Valerie Glass,Y,4,682
21,56000,4.0,Sarah Blankenship,Y,3,683
24,62400,8.0,Jacqueline Stephenson,N,2,684
25,62400,7.0,Chelsea Baker,N,2,685
25,63000,3.0,Catherine Mccarthy,N,3,686
26,58000,0.0,Peter Mitchell,N,2,687
23,65000,0.0,Charles Daniels,N,3,688
24,20800,0.0,Felicia Rivers,Y,3,689
23,65000,0.0,Charles Sutton,N,2,690
23,65000,7.0,Marie Goodman,N,3,691
24,20856,0.0,Lynn King,N,4,692
25,20868,0.0,Tyler Wallace,Y,2,693
26,59000,3.0,Amber Little,N,4,694
23,59000,7.0,Stephen Baxter,N,4,695
21,21000,5.0,Travis Crawford,Y,2,696
26,65004,7.0,Alexandra Coleman,N,2,697
25,59004,1.0,Julie Vance,Y,2,698
23,59004,5.0,Tina Morris,N,2,699
23,65500,2.0,Evelyn Gonzalez,N,2,700
22,66996,3.0,Heather Nelson,N,2,701
23,67000,0.0,Derek Hickman,N,2,702
24,67000,5.0,Randy Decker,Y,2,703
26,68000,10.0,Danielle Moon,N,4,704
25,68000,4.0,Alejandra Guerra,Y,4,705
24,62400,4.0,Justin Romero,N,4,706
23,69500,3.0,Samuel Collins,Y,2,707
25,70000,5.0,Nancy Hebert,N,2,708
22,70000,2.0,Matthew Massey,N,4,709
25,64000,0.0,Crystal Davidson,N,4,710
25,71004,9.0,Michael Gilmore,N,2,711
22,21000,4.0,Christopher Bates,N,3,712
23,71004,8.0,Jennifer Solis,N,3,713
23,55392,3.0,Jared Jones,Y,4,714
24,72000,5.0,Amy Sullivan,N,2,715
24,21000,4.0,Lauren Bennett,N,2,716
23,66000,1.0,Kelly Sullivan,N,3,717
22,66000,3.0,Seth Jimenez,N,2,718
24,72000,4.0,Cynthia Jenkins,Y,3,719
24,74000,0.0,Ashley Arnold,N,3,720
22,21120,3.0,Pamela Moore,Y,3,721
25,75000,8.0,Taylor Ramirez,N,4,722
21,21216,5.0,Terry Brown,Y,2,723
25,21221,4.0,Zoe Green,N,4,724
24,75000,4.0,Aaron Duffy,N,3,725
26,75000,5.0,Lance Floyd,N,4,726
26,75000,3.0,Melanie Weber,N,3,727
25,75000,0.0,Jeffrey Schmitt,N,3,728
22,69000,6.0,William Figueroa,N,4,729
22,75000,2.0,Brian Herrera,N,2,730
21,21600,6.0,Carol Baker,N,3,731
26,21600,5.0,Eugene Sanders,N,3,732
24,69000,0.0,Frank Young,N,4,733
23,75600,3.0,Sergio Morgan,Y,3,734
23,59497,0.0,Steve Chandler,N,3,735
23,76000,7.0,Melissa Cox,N,3,736
26,70000,7.0,Edward Fuller,N,3,737
24,70000,8.0,Sheri Webb,N,4,738
22,77004,6.0,Thomas Russo,N,4,739
26,71004,0.0,Lauren Contreras,Y,2,740
21,21600,0.0,Courtney Jenkins,N,3,741
22,21600,0.0,Nicole Scott,N,4,742
24,21600,8.0,Taylor Doyle,N,2,743
26,78000,8.0,Joanne Hester,Y,4,744
22,21600,0.0,Joseph Mitchell,N,2,745
26,21600,0.0,Jonathon Nolan,N,3,746
22,21600,6.0,Stephanie Gordon,N,2,747
123,78000,7.0,Debra Garner,N,4,748
23,61200,4.0,Carrie Rodriguez,N,2,749
21,21600,2.0,Wendy Torres,N,2,750
24,72000,6.0,Victoria Colon,Y,4,751
23,78000,3.0,Luis Martin,N,3,752
23,78500,7.0,Sally Perez,Y,4,753
23,79000,5.0,Nancy Christian,Y,4,754
23,80000,4.0,Jessica Tucker,N,4,755
23,21600,2.0,Amy Guerrero,N,4,756
22,62900,6.0,Trevor Sanchez,N,4,757
24,80000,3.0,Nicole Harmon,N,4,758
25,80000,7.0,Travis Roberts,N,4,759
23,21600,7.0,Ann Banks,N,4,760
22,80000,3.0,Levi Lopez,Y,4,761
22,21600,3.0,James Martin,N,4,762
26,62900,2.0,Kayla Wallace,N,3,763
26,21600,0.0,Madison Edwards,N,3,764
25,74004,2.0,Tonya Harris,Y,4,765
25,80004,9.0,Christina Collier,Y,4,766
23,80700,7.0,Julia Johnson,N,2,767
22,81000,3.0,Rachel Diaz,N,4,768
24,21600,0.0,Colin Carr,N,2,769
22,82000,6.0,Julie Townsend,Y,2,770
23,76042,6.0,Lisa Fernandez,Y,4,771
22,76654,2.0,Donna Adams,Y,4,772
24,83500,1.0,Pamela Rose,N,3,773
26,21600,0.0,Randall Roberts,N,2,774
23,84000,7.0,Felicia Rogers,N,4,775
25,84000,9.0,Amy Mckee,N,2,776
23,21600,0.0,Wayne Meza,N,2,777
21,21600,2.0,Keith Young,N,2,778
24,78996,2.0,Mary Wood,N,2,779
23,85000,0.0,Sheryl Wells,N,2,780
25,85000,3.0,Melissa Baker,N,3,781
26,73000,3.0,Patrick Singh,N,2,782
21,21816,2.0,Douglas Garcia,N,3,783
23,21840,1.0,Jose Aguilar,N,3,784
25,85000,4.0,Andrea Wallace,N,2,785
24,21948,2.0,Timothy Daniels,N,2,786
22,87000,5.0,Patrick Mcdonald,N,4,787
23,21996,4.0,Arthur Rose,N,4,788
22,90000,5.0,Charles Beltran,N,4,789
23,78000,0.0,Nicole Williams,Y,2,790
24,90000,9.0,Norman Chang,N,3,791
23,90000,2.0,Mikayla James,N,4,792
26,90000,10.0,Danielle Rowland,N,3,793
22,22000,6.0,Aaron Diaz,N,2,794
23,90000,0.0,Justin Dudley,N,4,795
25,91229,2.0,Sharon Li,N,3,796
26,22000,3.0,Sandra Kennedy,N,4,797
22,92000,6.0,Phillip Thomas,Y,2,798
22,22000,3.0,Stephanie Horton,N,4,799
25,22000,9.0,Michael Thornton,N,2,800
25,92407,9.0,Kristi Bond,N,2,801
22,22000,0.0,Anthony Bentley,N,3,802
24,22000,8.0,Theresa Sanders,N,4,803
26,93492,0.0,Jason Moore,N,4,804
23,22000,5.0,Elizabeth Palmer,N,2,805
22,94500,2.0,Kristina Castillo,N,2,806
23,83000,7.0,Cody Sherman,N,2,807
23,95000,2.0,Jennifer Martin,N,2,808
24,95000,4.0,Juan Clark,Y,3,809
21,22000,5.0,Carly Kennedy,N,2,810
23,96000,1.0,Jasmin Pennington,N,3,811
22,22000,6.0,Michael Ryan,N,2,812
22,85200,6.0,Edwin Singh,Y,4,813
22,98000,2.0,Emma Zuniga,N,4,814
24,22000,1.0,Sarah Clark,Y,2,815
23,99000,7.0,April Coleman,N,4,816
21,22000,2.0,David Holloway,N,4,817
22,22000,1.0,Laura Robinson,N,4,818
24,99996,0.0,Monica Russo,Y,3,819
25,87996,0.0,Colleen Randall,N,3,820
26,22000,6.0,Michelle Sexton,N,2,821
25,100000,9.0,Christopher Espinoza,N,2,822
25,100000,9.0,Thomas Grimes,Y,2,823
25,22000,0.0,Judy Moore,Y,3,824
23,22080,3.0,Adrian Cortez,N,4,825
22,74800,3.0,Vincent Lamb,Y,4,826
23,74800,1.0,Melanie Martinez,Y,2,827
22,100000,0.0,Michelle Fields,N,3,828
25,22260,9.0,Alicia Mcmillan,N,4,829
26,22296,0.0,Bryan White,N,3,830
26,104000,0.0,Michael Arroyo,N,2,831
23,93000,6.0,Joanne Foster,N,3,832
23,95000,0.0,Susan Richard,Y,2,833
25,108000,0.0,Dana Clarke,N,4,834
25,96901,3.0,Sabrina Pittman,N,3,835
23,110000,3.0,Barbara Edwards,N,3,836
22,110000,7.0,Adam Allen,N,3,837
22,110000,6.0,Teresa Young,N,3,838
24,110000,1.0,Kimberly Maldonado,N,4,839
23,110000,2.0,Nichole Cole,N,2,840
22,22800,5.0,Mike Howard,N,3,841
22,22800,0.0,Jason Mckee,N,3,842
23,22800,2.0,Katrina Wallace,N,2,843
25,85000,7.0,Kelsey Soto,N,2,844
23,22800,3.0,Katherine Meyer,N,2,845
22,22800,0.0,Lori Harrison,Y,2,846
23,120000,4.0,Donna Ramos,N,4,847
24,22800,3.0,Terri Wall,N,3,848
24,121000,8.0,Kenneth Fuentes,N,3,849
23,125000,7.0,Tara Munoz,N,4,850
22,22800,0.0,Darren Martin,N,2,851
25,130000,0.0,Martin Owens,N,2,852
26,130000,10.0,Scott Salinas,Y,4,853
23,22884,4.0,Ashley Rodriguez,N,2,854
24,133000,3.0,Joshua Lewis,Y,2,855
22,23000,5.0,William Anderson,N,4,856
21,23000,2.0,Greg Turner,N,3,857
25,140000,9.0,Tonya Lindsey,N,4,858
24,138000,2.0,Phillip Kline,Y,3,859
23,23000,7.0,Alyssa Rich,Y,3,860
26,148000,1.0,Charles Garcia,N,3,861
22,160000,6.0,Allison Wright,N,4,862
22,23000,2.0,Deanna Black,N,4,863
26,160000,3.0,Eric Sanders,N,3,864
26,168000,1.0,Jacob Wood,N,4,865
26,172500,3.0,Mario Huffman,N,2,866
21,23000,6.0,Michael Chavez,N,3,867
25,175000,3.0,Theresa Brewer,Y,2,868
25,23000,0.0,Alexander Howard,N,2,869
25,58000,9.0,Brian Hicks,N,4,870
26,116000,10.0,Eric Poole,N,4,871
26,19500,0.0,Patricia Acosta,N,2,872
25,23000,4.0,Carolyn Smith,Y,2,873
21,19000,0.0,Shannon Robbins,N,2,874
22,23000,4.0,Brenda Hernandez,Y,3,875
25,19000,0.0,John Ware,Y,4,876
23,10000,0.0,Jack Padilla,N,2,877
22,10000,0.0,Tammy Peterson,N,4,878
21,10140,0.0,Aaron Ellis,N,4,879
22,23000,1.0,Xavier Howard,N,4,880
21,23000,0.0,Michael Garza,N,4,881
23,10500,0.0,Chad Johnson,N,2,882
22,11220,0.0,Christopher Garcia,N,4,883
22,11760,0.0,Timothy Hernandez,N,4,884
23,11820,0.0,Monica Williams,N,3,885
25,12000,0.0,Russell Coleman,N,2,886
21,12000,1.0,Caleb Armstrong,N,2,887
22,12000,0.0,Stephanie Russell,N,3,888
22,12240,1.0,Brooke Thomas,Y,3,889
24,13728,0.0,Cynthia Ellis,N,4,890
21,14400,1.0,Erika Potts,N,4,891
23,23040,0.0,Sherry Gordon,N,3,892
21,23040,1.0,Andrea Oconnor,N,3,893
22,14400,2.0,Joel Douglas,Y,3,894
21,23040,0.0,Ricardo Ward,N,2,895
22,15000,0.0,Michael Gibson,Y,3,896
21,16000,2.0,Barbara George,Y,3,897
24,16800,0.0,Jennifer Andersen,N,3,898
22,16800,2.0,Tiffany Crosby,Y,4,899
24,19200,2.0,Jack Johnson,N,4,900
23,39600,5.0,Mckenzie Fischer,N,2,901
22,39900,4.0,Diane Gates,N,3,902
25,47000,4.0,Denise Mcgrath,N,2,903
25,50000,2.0,Patricia Jackson,N,4,904
25,52000,5.0,Dillon Tran,N,4,905
24,23500,2.0,Anthony Mcdaniel,N,3,906
26,47500,10.0,Brianna Fitzgerald,Y,4,907
25,54000,8.0,Tracy Walker,Y,4,908
22,54000,6.0,Theresa Everett,N,4,909
23,54586,5.0,Ryan Oconnor,N,2,910
26,62004,5.0,Johnathan Ross,N,2,911
22,70000,1.0,Karen Rosario,N,4,912
23,72000,3.0,Janet Smith,N,4,913
24,73000,8.0,Lisa Padilla,N,3,914
23,78000,2.0,David Marshall,N,2,915
25,23920,0.0,Julie Reynolds,Y,2,916
22,23964,0.0,Joel Wright,N,2,917
26,96000,6.0,Casey Kelly,Y,2,918
24,105000,2.0,Marcus Lang,Y,2,919
24,175000,1.0,Stacie Bailey,N,3,920
26,50000,10.0,Emily Alvarez,N,3,921
26,55000,7.0,Susan Montoya,N,2,922
22,70000,2.0,Ashley Mitchell,N,2,923
22,36500,0.0,Scott Collins,N,3,924
22,43000,4.0,Kayla Norris,N,4,925
24,24000,0.0,Marilyn Miller,N,3,926
24,34300,4.0,Angela Green,N,2,927
21,36000,3.0,Carlos Landry,N,3,928
22,38000,2.0,Renee King,N,4,929
25,55784,2.0,Jacqueline Santos,N,3,930
23,74196,2.0,Troy Jones,N,3,931
25,75000,0.0,Amanda Ortiz,N,3,932
24,73000,0.0,Jamie Johnson,N,2,933
22,24000,5.0,Stephanie Ortega,N,2,934
21,24000,0.0,Matthew Quinn,N,4,935
24,78000,1.0,Veronica Johnson,N,2,936
26,145000,3.0,John Clark,Y,3,937
22,24000,5.0,Alyssa Tate,N,2,938
22,48888,1.0,Adam Dodson,N,2,939
22,50000,2.0,Victoria Robinson,N,2,940
23,120000,7.0,Sherry Hill,N,2,941
22,24000,1.0,Alexis Brewer,N,4,942
25,24000,0.0,Kelly Welch,Y,3,943
22,34000,0.0,Kristin Dickson,N,3,944
24,35004,3.0,Angela Zimmerman,N,4,945
25,34500,1.0,Emily Hooper,N,3,946
23,42504,0.0,Allison Cabrera,N,3,947
22,24000,4.0,Amy Best,N,3,948
22,36996,2.0,Brian Castro,Y,2,949
24,45600,2.0,Cody West,N,4,950
25,24000,0.0,Patrick Young,N,3,951
23,46000,6.0,Kristi Hanson,N,2,952
25,46000,8.0,Megan Mccarthy,N,3,953
25,55044,4.0,Jimmy Mckinney,N,2,954
25,49200,0.0,Jack Craig,N,3,955
22,50000,6.0,Keith Wade,Y,3,956
23,50000,4.0,Teresa Harrell,N,2,957
26,44000,0.0,Matthew Gonzales,N,4,958
24,36000,4.0,Evan Boyer,N,4,959
25,36400,2.0,Autumn Ford,N,4,960
22,36000,6.0,Hannah Welch,N,3,961
24,55000,4.0,Nathaniel Brown,N,2,962
23,27000,2.0,Patricia Harmon,Y,4,963
23,24000,2.0,Anthony Bowen,N,2,964
23,33000,4.0,Kevin Vargas,N,4,965
21,36000,0.0,Joel Watkins,N,3,966
21,30720,5.0,Rebecca Chambers,Y,4,967
23,39996,2.0,Daniel Hale,N,4,968
25,40000,2.0,Matthew Rogers,Y,3,969
22,24000,2.0,Jerome Williams,N,4,970
25,42000,3.0,Corey Howell,N,2,971
24,24000,3.0,Brittany Simon,N,4,972
24,24000,1.0,Mandy Jones,N,2,973
24,42765,9.0,Denise Pollard,Y,2,974
24,43000,9.0,Adam Cline,N,2,975
22,44000,7.0,Christian Scott,Y,4,976
24,44000,6.0,Stephen Quinn,N,2,977
25,39000,3.0,Thomas Lucas,N,3,978
22,46800,6.0,Gloria Singh,Y,2,979
22,48000,5.0,Tiffany Salazar,N,2,980
24,42000,8.0,Joshua Turner,Y,3,981
24,24000,5.0,Meghan Baker,N,3,982
24,43400,2.0,Rebecca Tran,Y,2,983
24,50000,1.0,Raymond Berger,N,4,984
24,50000,4.0,Kara Smith,N,4,985
23,24000,2.0,Ashlee Edwards,Y,2,986
23,24000,0.0,Daniel Sullivan,N,4,987
26,50000,5.0,Heather Kennedy,N,3,988
22,50000,6.0,Brenda Hunt,N,2,989
22,24000,3.0,Jonathan Smith,N,2,990
22,52000,6.0,Christine Burnett,N,4,991
22,24000,1.0,Amanda Cline,Y,4,992
25,52000,2.0,Jessica Mccarthy,N,4,993
22,52000,1.0,Sarah Wall,Y,4,994
25,52526,9.0,Heather Freeman,N,2,995
22,46610,6.0,Sandra Wilson,N,3,996
24,48000,5.0,Mark Roth,N,2,997
23,24000,0.0,Johnny Roberson,N,3,998
25,55000,2.0,Jason Martinez,N,2,999
25,55344,2.0,Hannah Calhoun,N,4,1000
23,24000,5.0,Scott Atkinson,N,4,1001
24,56000,2.0,Matthew Price,N,3,1002
21,50000,2.0,Victoria Martinez,N,2,1003
25,58000,6.0,Julie Peterson,N,4,1004
21,52240,5.0,Carmen Hernandez,N,2,1005
26,53000,2.0,Gabriel Cline,Y,3,1006
22,60000,3.0,Calvin Barajas,N,4,1007
22,60000,0.0,Laura Anderson,N,3,1008
25,61500,1.0,Rickey West,Y,2,1009
26,24000,10.0,Adrian Vargas,N,3,1010
22,62000,0.0,Jose Glenn,Y,4,1011
23,24000,1.0,Diana Fitzpatrick,N,3,1012
24,24000,2.0,Joshua Morales,N,4,1013
22,63000,0.0,Carl Johnson,N,4,1014
23,63000,1.0,Monica White,N,3,1015
23,63000,2.0,Jody Barton,Y,3,1016
25,65000,8.0,Marissa Rogers,N,3,1017
25,65000,9.0,Bradley Henry,N,3,1018
24,59000,1.0,Cody Brewer,Y,4,1019
25,65000,8.0,Caitlin Anderson,N,3,1020
26,59000,2.0,Cynthia Boone,N,4,1021
26,60000,2.0,Ryan Baker,Y,2,1022
25,66000,9.0,Kyle Glass,N,3,1023
21,68000,4.0,Alfred George,N,2,1024
24,70000,1.0,Kayla Frey,N,2,1025
25,54400,10.0,Amanda Garcia,Y,2,1026
25,70200,9.0,Victoria Harris,N,2,1027
25,65000,3.0,Christian Irwin,N,4,1028
26,71820,10.0,Jackson Nguyen,N,2,1029
24,66000,2.0,Kayla Floyd,Y,4,1030
24,72000,4.0,Paul Strickland,N,2,1031
24,24000,3.0,David Meyer,N,2,1032
23,73500,7.0,Stephen Sandoval,N,2,1033
25,24000,0.0,Kayla Armstrong,Y,4,1034
23,75000,7.0,Veronica Jackson,Y,4,1035
25,24000,2.0,Francisco Ray,Y,2,1036
23,75576,7.0,Jennifer Alvarez,N,3,1037
21,24000,2.0,Natalie Lyons,N,2,1038
26,78000,6.0,David Ward,N,2,1039
21,80000,6.0,Laura Wilson,N,2,1040
23,80000,5.0,Javier Hamilton,N,3,1041
22,80000,1.0,Joanna Johnson,N,4,1042
26,80171,3.0,Jesse Molina,N,3,1043
23,81000,7.0,Matthew Love,N,2,1044
23,24000,1.0,Melanie Blackburn,N,3,1045
23,82000,7.0,Anthony Hines,N,2,1046
23,76500,3.0,Jimmy Carr,N,4,1047
24,24000,4.0,Jessica Charles,N,2,1048
26,24000,5.0,Amanda Smith,N,3,1049
22,82570,6.0,Jeffrey Hicks,N,2,1050
26,24000,1.0,Joel Wilson,N,4,1051
25,84000,5.0,Michelle Gonzales,N,3,1052
22,24000,6.0,Kristine Elliott,N,2,1053
25,85000,0.0,Jerry Lewis,N,4,1054
26,86000,10.0,Amanda Johnson,N,2,1055
23,87000,2.0,Christopher Lee,N,2,1056
23,88000,1.0,Joshua Cox,N,4,1057
23,90000,4.0,Matthew Simmons,N,4,1058
24,95000,3.0,Raymond Dixon,N,4,1059
26,95000,9.0,Rebecca Frazier,N,3,1060
24,102000,8.0,Madison Reed,Y,3,1061
24,110000,4.0,David Torres,N,4,1062
23,87550,7.0,Aaron Perkins,N,3,1063
26,116004,6.0,Wendy Patel,N,4,1064
24,121000,8.0,Jonathan Moody,N,3,1065
22,125000,3.0,Jennifer Campos,Y,3,1066
25,24000,4.0,Nathan Moore,N,3,1067
22,144500,5.0,Michelle Jacobson,N,3,1068
24,155000,8.0,Jason Carter,N,4,1069
22,24000,6.0,Carlos Sharp,N,3,1070
21,75000,3.0,Timothy Crawford,N,3,1071
26,130000,2.0,Jessica Boyd,N,2,1072
25,24000,0.0,Ann Coleman,N,3,1073
23,62050,1.0,Diane Zimmerman,Y,3,1074
23,24000,1.0,Shelley Gonzales,N,2,1075
22,48000,0.0,Lisa Valencia,N,4,1076
22,65000,6.0,Brandon King,N,2,1077
26,24000,5.0,Kevin Peters,N,3,1078
24,24000,3.0,James Fuller,Y,4,1079
22,24000,2.0,Thomas Phillips,N,3,1080
23,45000,1.0,Michael Lucero,N,4,1081
25,59256,0.0,Melissa Frank,N,2,1082
22,65500,4.0,Catherine Thomas,N,2,1083
24,70000,1.0,George Cox,N,2,1084
24,71480,8.0,Erica Rivers,N,4,1085
21,24000,2.0,Molly Rodriguez,N,2,1086
23,24091,5.0,Chris Owen,Y,2,1087
24,72250,5.0,Andrew Kelley,Y,4,1088
25,32400,1.0,Julia Smith,Y,3,1089
23,36000,2.0,Brian Ortega,N,4,1090
21,37232,3.0,David Ortiz,N,2,1091
21,24300,3.0,Brandy Rivas,N,4,1092
21,24396,2.0,Elizabeth Garrett,N,4,1093
24,40800,6.0,Daniel Vaughn,N,4,1094
22,24449,2.0,Patricia Charles,N,4,1095
24,24468,0.0,Kathleen Cooper,N,3,1096
25,44000,6.0,Logan Smith,N,4,1097
23,47500,5.0,Jeffrey Elliott,N,4,1098
22,49176,7.0,Alyssa Koch,N,2,1099
23,49270,7.0,Nicholas Barr,N,4,1100
23,53352,3.0,Yolanda Odonnell,N,2,1101
24,54996,7.0,Joseph Contreras,N,3,1102
24,58000,5.0,Henry Curtis,Y,4,1103
23,59000,1.0,Nathan Garza,N,4,1104
26,60000,10.0,Julia Campbell,N,4,1105
26,75000,4.0,Amy Hart,N,2,1106
22,24900,1.0,Douglas Moses,N,2,1107
25,95950,2.0,Nicholas Mcfarland,N,2,1108
21,24960,0.0,Preston Davis,Y,3,1109
23,40000,2.0,Lawrence Johnson,N,2,1110
21,45408,3.0,Christopher Villa,N,2,1111
23,24996,4.0,Paul Christensen,N,2,1112
22,58000,0.0,Rebecca Flores,N,3,1113
24,82000,7.0,Anthony Edwards,N,4,1114
24,96000,1.0,Destiny Simmons,N,2,1115
24,133000,5.0,Joseph Taylor,N,4,1116
24,95000,8.0,Justin Long,N,3,1117
23,35000,6.0,Peter Woods,N,2,1118
26,29400,1.0,Tracy Hawkins,Y,2,1119
21,24996,3.0,Alexis Cannon,N,2,1120
22,40000,1.0,Taylor Rubio,N,4,1121
22,41400,2.0,Mason Aguilar,N,3,1122
22,42000,5.0,Peter Berger,N,4,1123
24,43275,4.0,Cynthia Garcia,N,3,1124
24,45792,3.0,Rachel Patterson,N,2,1125
23,47000,8.0,Sandra Myers,N,4,1126
25,49896,7.0,Jennifer Palmer,N,3,1127
24,50000,3.0,Richard Silva,N,3,1128
23,24996,1.0,Cynthia Gonzalez,Y,2,1129
23,24996,1.0,Veronica Jones,N,2,1130
23,51000,7.0,Michele Murphy,N,4,1131
24,45000,0.0,David Mooney,Y,2,1132
25,52000,9.0,George Gibbs,Y,2,1133
21,24996,5.0,Andrew Crawford,Y,4,1134
23,52000,3.0,Nathaniel Foster,N,4,1135
24,52500,3.0,Jeffrey Espinoza,N,3,1136
23,54660,6.0,Kurt Bird,N,4,1137
26,25000,0.0,Amanda Ballard,N,2,1138
24,55782,3.0,Barbara Castaneda,N,3,1139
23,53000,8.0,Emily Graham,N,4,1140
22,25000,1.0,Marc Torres,Y,2,1141
23,60000,3.0,Carlos Stevens,N,2,1142
25,60000,3.0,Mary Martinez,N,2,1143
23,25000,0.0,Dana Nelson,Y,4,1144
25,62000,3.0,Melinda Zamora,N,3,1145
26,65000,0.0,Daniel David,N,2,1146
23,70000,1.0,Steven Henry,N,3,1147
25,72000,0.0,Katrina Osborn,N,3,1148
24,75000,0.0,Hector Wallace,N,2,1149
24,75000,8.0,Jason Gordon,N,3,1150
23,78000,5.0,Drew Kaiser,N,3,1151
21,25000,2.0,Kristy Preston,N,4,1152
23,85500,1.0,Nicole Alvarez,Y,2,1153
22,89004,7.0,William Perez,N,4,1154
26,66300,0.0,Charlene White,Y,3,1155
23,90000,7.0,Victoria Carlson,N,3,1156
26,95000,10.0,Kellie Hernandez,N,3,1157
22,96000,6.0,Brittany Mooney,N,2,1158
25,114000,3.0,Carrie Perez,N,3,1159
26,175000,2.0,Brad Harris,N,3,1160
21,49000,2.0,Monique Garcia,Y,4,1161
24,72000,0.0,Anna Turner,N,4,1162
26,25000,10.0,Ashley Hamilton,N,2,1163
23,25000,5.0,Kristen Barber,N,2,1164
22,34819,2.0,Brittney Daugherty,N,4,1165
22,50000,1.0,Carlos Espinoza,N,3,1166
22,25000,4.0,Tina Atkinson,N,2,1167
24,55000,8.0,Morgan Harper,N,4,1168
22,60000,2.0,Tina Jones,Y,4,1169
24,60000,8.0,Ann Chavez,N,2,1170
23,60000,0.0,David Blair,Y,2,1171
26,54000,3.0,Mary Cook,Y,3,1172
